0, ML, 62, OFFSET, 2490571
65, ML, 19214, OFFSET, 74177
66, ML, 26307, OFFSET, 82200
67, ML, 27333, OFFSET, 74119
68, ML, 28458, OFFSET, 69775
69, ML, 49819, OFFSET, 70286
70, ML, 25635, OFFSET, 79006
71, ML, 12685, OFFSET, 69660
72, ML, 9862, OFFSET, 67139
73, ML, 5162, OFFSET, 68001
74, ML, 5159, OFFSET, 75093
75, ML, 5167, OFFSET, 63773
76, ML, 5541, OFFSET, 69891
77, ML, 4119, OFFSET, 69289
78, ML, 5753, OFFSET, 64855
79, ML, 5496, OFFSET, 67855
80, ML, 5471, OFFSET, 60301
81, ML, 4881, OFFSET, 67676
82, ML, 5577, OFFSET, 59919
83, ML, 3655, OFFSET, 58166
84, ML, 3291, OFFSET, 57579
85, ML, 4087, OFFSET, 64556
86, ML, 8879, OFFSET, 55555
87, ML, 9515, OFFSET, 54991
88, ML, 8348, OFFSET, 57099
89, ML, 3800, OFFSET, 61257
90, ML, 5083, OFFSET, 53673
91, ML, 3083, OFFSET, 52369
92, ML, 1660, OFFSET, 59125
93, ML, 2002, OFFSET, 53363
94, ML, 3812, OFFSET, 51014
95, ML, 3282, OFFSET, 50796
96, ML, 1958, OFFSET, 57862
97, ML, 1798, OFFSET, 49005
98, ML, 1998, OFFSET, 49034
99, ML, 1530, OFFSET, 49872
100, ML, 1286, OFFSET, 54367
101, ML, 1095, OFFSET, 47271
102, ML, 2015, OFFSET, 46289
103, ML, 1901, OFFSET, 51455
104, ML, 1722, OFFSET, 48423
105, ML, 1248, OFFSET, 45328
106, ML, 1648, OFFSET, 44686
107, ML, 1484, OFFSET, 51056
108, ML, 1923, OFFSET, 44592
109, ML, 2845, OFFSET, 43379
110, ML, 3803, OFFSET, 47389
111, ML, 2020, OFFSET, 50482
112, ML, 1546, OFFSET, 50094
113, ML, 1094, OFFSET, 42307
114, ML, 1233, OFFSET, 43752
115, ML, 1023, OFFSET, 46083
116, ML, 915, OFFSET, 40809
117, ML, 583, OFFSET, 40583
118, ML, 902, OFFSET, 46400
119, ML, 760, OFFSET, 41055
120, ML, 598, OFFSET, 39782
121, ML, 500, OFFSET, 39698
122, ML, 739, OFFSET, 45761
123, ML, 480, OFFSET, 39051
124, ML, 496, OFFSET, 37453
125, ML, 592, OFFSET, 38780
126, ML, 929, OFFSET, 44122
127, ML, 1460, OFFSET, 50880
128, ML, 1982, OFFSET, 48982
129, ML, 1503, OFFSET, 41578
130, ML, 2786, OFFSET, 38232
131, ML, 2174, OFFSET, 36147
132, ML, 1839, OFFSET, 36519
133, ML, 843, OFFSET, 40996
134, ML, 1083, OFFSET, 35729
135, ML, 641, OFFSET, 34482
136, ML, 617, OFFSET, 34543
137, ML, 1138, OFFSET, 40207
138, ML, 1791, OFFSET, 34181
139, ML, 2462, OFFSET, 34381
140, ML, 2443, OFFSET, 35444
141, ML, 876, OFFSET, 36912
142, ML, 1156, OFFSET, 33204
143, ML, 484, OFFSET, 33564
144, ML, 451, OFFSET, 39004
145, ML, 380, OFFSET, 33466
146, ML, 873, OFFSET, 31818
147, ML, 336, OFFSET, 31877
148, ML, 349, OFFSET, 36777
149, ML, 486, OFFSET, 31426
150, ML, 712, OFFSET, 30977
151, ML, 582, OFFSET, 31399
152, ML, 744, OFFSET, 35678
153, ML, 991, OFFSET, 30332
154, ML, 1503, OFFSET, 30326
155, ML, 528, OFFSET, 33777
156, ML, 314, OFFSET, 31479
157, ML, 361, OFFSET, 29946
158, ML, 517, OFFSET, 29981
159, ML, 466, OFFSET, 33853
160, ML, 462, OFFSET, 30319
161, ML, 276, OFFSET, 28690
162, ML, 613, OFFSET, 29196
163, ML, 601, OFFSET, 33340
164, ML, 295, OFFSET, 28570
165, ML, 271, OFFSET, 28163
166, ML, 489, OFFSET, 30585
167, ML, 532, OFFSET, 30243
168, ML, 486, OFFSET, 27208
169, ML, 345, OFFSET, 27279
170, ML, 418, OFFSET, 31365
171, ML, 467, OFFSET, 28066
172, ML, 290, OFFSET, 27044
173, ML, 273, OFFSET, 26439
174, ML, 540, OFFSET, 31367
175, ML, 666, OFFSET, 26071
176, ML, 988, OFFSET, 26812
177, ML, 409, OFFSET, 26164
178, ML, 342, OFFSET, 29497
179, ML, 258, OFFSET, 25302
180, ML, 216, OFFSET, 25278
181, ML, 306, OFFSET, 28913
182, ML, 914, OFFSET, 26616
183, ML, 420, OFFSET, 24492
184, ML, 341, OFFSET, 25024
185, ML, 314, OFFSET, 28726
186, ML, 402, OFFSET, 24263
187, ML, 273, OFFSET, 24259
188, ML, 270, OFFSET, 24534
189, ML, 194, OFFSET, 28637
190, ML, 255, OFFSET, 23712
191, ML, 548, OFFSET, 31321
192, ML, 515, OFFSET, 34391
193, ML, 264, OFFSET, 26424
194, ML, 443, OFFSET, 24189
195, ML, 304, OFFSET, 23292
196, ML, 380, OFFSET, 27502
197, ML, 771, OFFSET, 23803
198, ML, 995, OFFSET, 22721
199, ML, 493, OFFSET, 23167
200, ML, 907, OFFSET, 27299
201, ML, 425, OFFSET, 22826
202, ML, 472, OFFSET, 22199
203, ML, 209, OFFSET, 23248
204, ML, 210, OFFSET, 25756
205, ML, 289, OFFSET, 21605
206, ML, 513, OFFSET, 21571
207, ML, 614, OFFSET, 25051
208, ML, 713, OFFSET, 22831
209, ML, 979, OFFSET, 21567
210, ML, 1033, OFFSET, 21492
211, ML, 334, OFFSET, 24937
212, ML, 317, OFFSET, 21702
213, ML, 207, OFFSET, 21507
214, ML, 243, OFFSET, 21119
215, ML, 201, OFFSET, 24615
216, ML, 165, OFFSET, 20472
217, ML, 169, OFFSET, 20553
218, ML, 329, OFFSET, 22574
219, ML, 575, OFFSET, 22198
220, ML, 419, OFFSET, 20258
221, ML, 238, OFFSET, 20580
222, ML, 424, OFFSET, 24140
223, ML, 268, OFFSET, 21513
224, ML, 153, OFFSET, 20017
225, ML, 159, OFFSET, 20639
226, ML, 205, OFFSET, 23325
227, ML, 190, OFFSET, 20017
228, ML, 137, OFFSET, 20156
229, ML, 126, OFFSET, 20945
230, ML, 297, OFFSET, 22519
231, ML, 238, OFFSET, 18897
232, ML, 143, OFFSET, 18970
233, ML, 103, OFFSET, 22311
234, ML, 133, OFFSET, 19828
235, ML, 121, OFFSET, 18801
236, ML, 182, OFFSET, 18850
237, ML, 178, OFFSET, 21723
238, ML, 201, OFFSET, 18711
239, ML, 129, OFFSET, 18309
240, ML, 201, OFFSET, 18959
241, ML, 306, OFFSET, 21642
242, ML, 279, OFFSET, 17967
243, ML, 126, OFFSET, 17956
244, ML, 117, OFFSET, 20372
245, ML, 103, OFFSET, 19036
246, ML, 132, OFFSET, 17796
247, ML, 142, OFFSET, 17478
248, ML, 111, OFFSET, 20716
249, ML, 75, OFFSET, 18733
250, ML, 112, OFFSET, 17362
251, ML, 107, OFFSET, 18319
252, ML, 142, OFFSET, 21146
253, ML, 179, OFFSET, 17847
254, ML, 146, OFFSET, 17423
255, ML, 114, OFFSET, 23446
256, ML, 121, OFFSET, 26063
257, ML, 83, OFFSET, 17155
258, ML, 94, OFFSET, 17187
259, ML, 271, OFFSET, 19660
260, ML, 237, OFFSET, 17647
261, ML, 96, OFFSET, 16951
262, ML, 301, OFFSET, 17046
263, ML, 623, OFFSET, 19895
264, ML, 684, OFFSET, 16900
265, ML, 301, OFFSET, 16903
266, ML, 532, OFFSET, 16805
267, ML, 725, OFFSET, 19627
268, ML, 1029, OFFSET, 16228
269, ML, 448, OFFSET, 16483
270, ML, 982, OFFSET, 18310
271, ML, 1053, OFFSET, 17538
272, ML, 1362, OFFSET, 16365
273, ML, 478, OFFSET, 15949
274, ML, 1098, OFFSET, 19254
275, ML, 1366, OFFSET, 16399
276, ML, 2055, OFFSET, 16287
277, ML, 824, OFFSET, 16350
278, ML, 1706, OFFSET, 18844
279, ML, 1648, OFFSET, 15953
280, ML, 2071, OFFSET, 15833
281, ML, 617, OFFSET, 17058
282, ML, 914, OFFSET, 17813
283, ML, 679, OFFSET, 15801
284, ML, 936, OFFSET, 16014
285, ML, 428, OFFSET, 18171
286, ML, 510, OFFSET, 15485
287, ML, 222, OFFSET, 14877
288, ML, 233, OFFSET, 15503
289, ML, 123, OFFSET, 18698
290, ML, 91, OFFSET, 15139
291, ML, 69, OFFSET, 15031
292, ML, 82, OFFSET, 15364
293, ML, 64, OFFSET, 17852
294, ML, 92, OFFSET, 15254
295, ML, 66, OFFSET, 14495
296, ML, 60, OFFSET, 16907
297, ML, 55, OFFSET, 15480
298, ML, 110, OFFSET, 14956
299, ML, 63, OFFSET, 14686
300, ML, 51, OFFSET, 17841
301, ML, 65, OFFSET, 14906
302, ML, 87, OFFSET, 14752
303, ML, 115, OFFSET, 14797
304, ML, 157, OFFSET, 17086
305, ML, 86, OFFSET, 14779
306, ML, 115, OFFSET, 13967
307, ML, 168, OFFSET, 14761
308, ML, 126, OFFSET, 16083
309, ML, 73, OFFSET, 14318
310, ML, 119, OFFSET, 14142
311, ML, 83, OFFSET, 16590
312, ML, 64, OFFSET, 14722
313, ML, 48, OFFSET, 14609
314, ML, 68, OFFSET, 14034
315, ML, 85, OFFSET, 16267
316, ML, 87, OFFSET, 13667
317, ML, 70, OFFSET, 13371
318, ML, 101, OFFSET, 14148
319, ML, 123, OFFSET, 19365
320, ML, 58, OFFSET, 18515
321, ML, 45, OFFSET, 13621
322, ML, 67, OFFSET, 15087
323, ML, 64, OFFSET, 14247
324, ML, 67, OFFSET, 13096
325, ML, 85, OFFSET, 13576
326, ML, 62, OFFSET, 15782
327, ML, 75, OFFSET, 13664
328, ML, 76, OFFSET, 13113
329, ML, 117, OFFSET, 14081
330, ML, 129, OFFSET, 15364
331, ML, 55, OFFSET, 13136
332, ML, 55, OFFSET, 13143
333, ML, 50, OFFSET, 14248
334, ML, 39, OFFSET, 14746
335, ML, 94, OFFSET, 12607
336, ML, 120, OFFSET, 13238
337, ML, 77, OFFSET, 14949
338, ML, 108, OFFSET, 13213
339, ML, 101, OFFSET, 12881
340, ML, 201, OFFSET, 13010
341, ML, 119, OFFSET, 14964
342, ML, 63, OFFSET, 12594
343, ML, 49, OFFSET, 12369
344, ML, 51, OFFSET, 13448
345, ML, 70, OFFSET, 14383
346, ML, 75, OFFSET, 12772
347, ML, 161, OFFSET, 12376
348, ML, 187, OFFSET, 13990
349, ML, 271, OFFSET, 13226
350, ML, 308, OFFSET, 12507
351, ML, 135, OFFSET, 12463
352, ML, 159, OFFSET, 14526
353, ML, 65, OFFSET, 12084
354, ML, 44, OFFSET, 11926
355, ML, 83, OFFSET, 12447
356, ML, 31, OFFSET, 14273
357, ML, 192, OFFSET, 12424
358, ML, 852, OFFSET, 12228
359, ML, 1132, OFFSET, 12726
360, ML, 1145, OFFSET, 13185
361, ML, 570, OFFSET, 11530
362, ML, 383, OFFSET, 11772
363, ML, 212, OFFSET, 13351
364, ML, 168, OFFSET, 12186
365, ML, 171, OFFSET, 12086
366, ML, 344, OFFSET, 11865
367, ML, 253, OFFSET, 14109
368, ML, 213, OFFSET, 12233
369, ML, 166, OFFSET, 11427
370, ML, 132, OFFSET, 12080
371, ML, 126, OFFSET, 13278
372, ML, 159, OFFSET, 11636
373, ML, 219, OFFSET, 11054
374, ML, 261, OFFSET, 12963
375, ML, 232, OFFSET, 11899
376, ML, 128, OFFSET, 11423
377, ML, 279, OFFSET, 11789
378, ML, 214, OFFSET, 12950
379, ML, 136, OFFSET, 11345
380, ML, 194, OFFSET, 10823
381, ML, 132, OFFSET, 11385
382, ML, 105, OFFSET, 12836
383, ML, 100, OFFSET, 13572
384, ML, 94, OFFSET, 14423
385, ML, 81, OFFSET, 11944
386, ML, 110, OFFSET, 12271
387, ML, 89, OFFSET, 11132
388, ML, 70, OFFSET, 12650
389, ML, 86, OFFSET, 14151
390, ML, 94, OFFSET, 11053
391, ML, 102, OFFSET, 12401
392, ML, 125, OFFSET, 11113
393, ML, 119, OFFSET, 12463
394, ML, 152, OFFSET, 10894
395, ML, 141, OFFSET, 10687
396, ML, 198, OFFSET, 11084
397, ML, 131, OFFSET, 12340
398, ML, 106, OFFSET, 10581
399, ML, 90, OFFSET, 10346
400, ML, 75, OFFSET, 12030
401, ML, 80, OFFSET, 11375
402, ML, 78, OFFSET, 10757
403, ML, 33, OFFSET, 10268
404, ML, 38, OFFSET, 12018
405, ML, 102, OFFSET, 10898
406, ML, 106, OFFSET, 10603
407, ML, 92, OFFSET, 10685
408, ML, 118, OFFSET, 11967
409, ML, 185, OFFSET, 10619
410, ML, 258, OFFSET, 10279
411, ML, 143, OFFSET, 11066
412, ML, 62, OFFSET, 11354
413, ML, 70, OFFSET, 10502
414, ML, 61, OFFSET, 10032
415, ML, 62, OFFSET, 11579
416, ML, 114, OFFSET, 10159
417, ML, 237, OFFSET, 9955
418, ML, 237, OFFSET, 10105
419, ML, 230, OFFSET, 11827
420, ML, 219, OFFSET, 10493
421, ML, 74, OFFSET, 10241
422, ML, 74, OFFSET, 10948
423, ML, 63, OFFSET, 11340
424, ML, 102, OFFSET, 10131
425, ML, 39, OFFSET, 9671
426, ML, 26, OFFSET, 11562
427, ML, 36, OFFSET, 10068
428, ML, 39, OFFSET, 10102
429, ML, 39, OFFSET, 10955
430, ML, 38, OFFSET, 11539
431, ML, 39, OFFSET, 9858
432, ML, 65, OFFSET, 9426
433, ML, 42, OFFSET, 9593
434, ML, 37, OFFSET, 11176
435, ML, 43, OFFSET, 9077
436, ML, 57, OFFSET, 9531
437, ML, 61, OFFSET, 10170
438, ML, 96, OFFSET, 10509
439, ML, 136, OFFSET, 9586
440, ML, 55, OFFSET, 9632
441, ML, 34, OFFSET, 11038
442, ML, 30, OFFSET, 9667
443, ML, 23, OFFSET, 9394
444, ML, 33, OFFSET, 9696
445, ML, 35, OFFSET, 10858
446, ML, 75, OFFSET, 9566
447, ML, 53, OFFSET, 11354
448, ML, 50, OFFSET, 13070
449, ML, 49, OFFSET, 10611
450, ML, 36, OFFSET, 9249
451, ML, 43, OFFSET, 9040
452, ML, 40, OFFSET, 10830
453, ML, 29, OFFSET, 9530
454, ML, 41, OFFSET, 8934
455, ML, 37, OFFSET, 9934
456, ML, 28, OFFSET, 10531
457, ML, 33, OFFSET, 9594
458, ML, 31, OFFSET, 9050
459, ML, 33, OFFSET, 9267
460, ML, 50, OFFSET, 10476
461, ML, 67, OFFSET, 9169
462, ML, 83, OFFSET, 9388
463, ML, 56, OFFSET, 10014
464, ML, 37, OFFSET, 9964
465, ML, 40, OFFSET, 8945
466, ML, 27, OFFSET, 8776
467, ML, 26, OFFSET, 10427
468, ML, 27, OFFSET, 9189
469, ML, 26, OFFSET, 9454
470, ML, 36, OFFSET, 8773
471, ML, 34, OFFSET, 10389
472, ML, 32, OFFSET, 9103
473, ML, 30, OFFSET, 8641
474, ML, 36, OFFSET, 9283
475, ML, 45, OFFSET, 9725
476, ML, 42, OFFSET, 9065
477, ML, 39, OFFSET, 8741
478, ML, 50, OFFSET, 10400
479, ML, 52, OFFSET, 8874
480, ML, 78, OFFSET, 8904
481, ML, 39, OFFSET, 8772
482, ML, 44, OFFSET, 9725
483, ML, 81, OFFSET, 8798
484, ML, 57, OFFSET, 8517
485, ML, 34, OFFSET, 8724
486, ML, 34, OFFSET, 9726
487, ML, 68, OFFSET, 8948
488, ML, 71, OFFSET, 8493
489, ML, 113, OFFSET, 9455
490, ML, 149, OFFSET, 9283
491, ML, 52, OFFSET, 8478
492, ML, 51, OFFSET, 8586
493, ML, 30, OFFSET, 9685
494, ML, 80, OFFSET, 8658
495, ML, 37, OFFSET, 8591
496, ML, 48, OFFSET, 8823
497, ML, 42, OFFSET, 9630
498, ML, 43, OFFSET, 8606
499, ML, 41, OFFSET, 7992
500, ML, 33, OFFSET, 8954
501, ML, 37, OFFSET, 9299
502, ML, 34, OFFSET, 8273
503, ML, 18, OFFSET, 8506
504, ML, 38, OFFSET, 9600
505, ML, 70, OFFSET, 8818
506, ML, 61, OFFSET, 8231
507, ML, 52, OFFSET, 8552
508, ML, 25, OFFSET, 9549
509, ML, 26, OFFSET, 8349
510, ML, 27, OFFSET, 7738
511, ML, 27, OFFSET, 9709
512, ML, 31, OFFSET, 11782
513, ML, 26, OFFSET, 8073
514, ML, 25, OFFSET, 8332
515, ML, 27, OFFSET, 8849
516, ML, 21, OFFSET, 8326
517, ML, 26, OFFSET, 7643
518, ML, 32, OFFSET, 7776
519, ML, 31, OFFSET, 8889
520, ML, 16, OFFSET, 7955
521, ML, 24, OFFSET, 8106
522, ML, 43, OFFSET, 7870
523, ML, 19, OFFSET, 9068
524, ML, 19, OFFSET, 8084
525, ML, 11, OFFSET, 7997
526, ML, 26, OFFSET, 8314
527, ML, 91, OFFSET, 8606
528, ML, 56, OFFSET, 7643
529, ML, 25, OFFSET, 7762
530, ML, 13, OFFSET, 8678
531, ML, 8, OFFSET, 7697
532, ML, 37, OFFSET, 7804
533, ML, 45, OFFSET, 8057
534, ML, 30, OFFSET, 8388
535, ML, 24, OFFSET, 7559
536, ML, 18, OFFSET, 7600
537, ML, 16, OFFSET, 7638
538, ML, 16, OFFSET, 8289
539, ML, 14, OFFSET, 7162
540, ML, 17, OFFSET, 7630
541, ML, 13, OFFSET, 8421
542, ML, 6, OFFSET, 7810
543, ML, 41, OFFSET, 7011
544, ML, 37, OFFSET, 7136
545, ML, 23, OFFSET, 8135
546, ML, 16, OFFSET, 7285
547, ML, 17, OFFSET, 7133
548, ML, 29, OFFSET, 7639
549, ML, 35, OFFSET, 8448
550, ML, 63, OFFSET, 7103
551, ML, 34, OFFSET, 7095
552, ML, 17, OFFSET, 7827
553, ML, 23, OFFSET, 7850
554, ML, 23, OFFSET, 7254
555, ML, 18, OFFSET, 6839
556, ML, 18, OFFSET, 8184
557, ML, 39, OFFSET, 7587
558, ML, 42, OFFSET, 7476
559, ML, 83, OFFSET, 7925
560, ML, 95, OFFSET, 9273
561, ML, 32, OFFSET, 7748
562, ML, 34, OFFSET, 6931
563, ML, 32, OFFSET, 7128
564, ML, 25, OFFSET, 8655
565, ML, 16, OFFSET, 6940
566, ML, 14, OFFSET, 6802
567, ML, 12, OFFSET, 7465
568, ML, 11, OFFSET, 7504
569, ML, 12, OFFSET, 6639
570, ML, 12, OFFSET, 6616
571, ML, 27, OFFSET, 7437
572, ML, 37, OFFSET, 6595
573, ML, 21, OFFSET, 6538
574, ML, 17, OFFSET, 6906
575, ML, 13, OFFSET, 8694
576, ML, 21, OFFSET, 8768
577, ML, 13, OFFSET, 6414
578, ML, 27, OFFSET, 6913
579, ML, 31, OFFSET, 7245
580, ML, 23, OFFSET, 6831
581, ML, 19, OFFSET, 6823
582, ML, 29, OFFSET, 7307
583, ML, 63, OFFSET, 6829
584, ML, 38, OFFSET, 6364
585, ML, 9, OFFSET, 6904
586, ML, 8, OFFSET, 8247
587, ML, 16, OFFSET, 6535
588, ML, 19, OFFSET, 6107
589, ML, 7, OFFSET, 7187
590, ML, 4, OFFSET, 7284
591, ML, 17, OFFSET, 5865
592, ML, 26, OFFSET, 6096
593, ML, 17, OFFSET, 6894
594, ML, 26, OFFSET, 6531
595, ML, 20, OFFSET, 6470
596, ML, 15, OFFSET, 6490
597, ML, 12, OFFSET, 7440
598, ML, 14, OFFSET, 6271
599, ML, 8, OFFSET, 6264
600, ML, 12, OFFSET, 6285
601, ML, 9, OFFSET, 6871
602, ML, 32, OFFSET, 6812
603, ML, 21, OFFSET, 5973
604, ML, 11, OFFSET, 6930
605, ML, 9, OFFSET, 6430
606, ML, 15, OFFSET, 6032
607, ML, 12, OFFSET, 5928
608, ML, 21, OFFSET, 6937
609, ML, 8, OFFSET, 6042
610, ML, 4, OFFSET, 5766
611, ML, 6, OFFSET, 6164
612, ML, 9, OFFSET, 7072
613, ML, 10, OFFSET, 6125
614, ML, 5, OFFSET, 5925
615, ML, 15, OFFSET, 6035
616, ML, 25, OFFSET, 6598
617, ML, 32, OFFSET, 5980
618, ML, 19, OFFSET, 5887
619, ML, 13, OFFSET, 6446
620, ML, 38, OFFSET, 6175
621, ML, 26, OFFSET, 5755
622, ML, 12, OFFSET, 5777
623, ML, 14, OFFSET, 6824
624, ML, 18, OFFSET, 5768
625, ML, 6, OFFSET, 5752
626, ML, 15, OFFSET, 6341
627, ML, 33, OFFSET, 6552
628, ML, 38, OFFSET, 5843
629, ML, 91, OFFSET, 5444
630, ML, 93, OFFSET, 6067
631, ML, 41, OFFSET, 6186
632, ML, 43, OFFSET, 5414
633, ML, 30, OFFSET, 5578
634, ML, 19, OFFSET, 6280
635, ML, 5, OFFSET, 5544
636, ML, 7, OFFSET, 5529
637, ML, 17, OFFSET, 5843
638, ML, 13, OFFSET, 6256
639, ML, 19, OFFSET, 6656
640, ML, 21, OFFSET, 7205
641, ML, 8, OFFSET, 5797
642, ML, 7, OFFSET, 6025
643, ML, 7, OFFSET, 5306
644, ML, 6, OFFSET, 5163
645, ML, 19, OFFSET, 5924
646, ML, 29, OFFSET, 5491
647, ML, 15, OFFSET, 5292
648, ML, 25, OFFSET, 5356
649, ML, 10, OFFSET, 6246
650, ML, 5, OFFSET, 5622
651, ML, 4, OFFSET, 5451
652, ML, 3, OFFSET, 5596
653, ML, 15, OFFSET, 6291
654, ML, 15, OFFSET, 5274
655, ML, 9, OFFSET, 5402
656, ML, 12, OFFSET, 6048
657, ML, 15, OFFSET, 5579
658, ML, 13, OFFSET, 5017
659, ML, 14, OFFSET, 5085
660, ML, 14, OFFSET, 5780
661, ML, 15, OFFSET, 5547
662, ML, 10, OFFSET, 5041
663, ML, 15, OFFSET, 5033
664, ML, 18, OFFSET, 5702
665, ML, 8, OFFSET, 4852
666, ML, 5, OFFSET, 4897
667, ML, 10, OFFSET, 5213
668, ML, 22, OFFSET, 5881
669, ML, 12, OFFSET, 4807
670, ML, 19, OFFSET, 4972
671, ML, 49, OFFSET, 5665
672, ML, 67, OFFSET, 5258
673, ML, 50, OFFSET, 4867
674, ML, 26, OFFSET, 4987
675, ML, 46, OFFSET, 5610
676, ML, 37, OFFSET, 5256
677, ML, 35, OFFSET, 5051
678, ML, 21, OFFSET, 5171
679, ML, 11, OFFSET, 5525
680, ML, 5, OFFSET, 5202
681, ML, 9, OFFSET, 5169
682, ML, 19, OFFSET, 5404
683, ML, 12, OFFSET, 5297
684, ML, 11, OFFSET, 5196
685, ML, 17, OFFSET, 4990
686, ML, 16, OFFSET, 5573
687, ML, 22, OFFSET, 5015
688, ML, 25, OFFSET, 4842
689, ML, 31, OFFSET, 4964
690, ML, 37, OFFSET, 5360
691, ML, 21, OFFSET, 4778
692, ML, 10, OFFSET, 4903
693, ML, 4, OFFSET, 4925
694, ML, 4, OFFSET, 4983
695, ML, 17, OFFSET, 4639
696, ML, 21, OFFSET, 4703
697, ML, 33, OFFSET, 5182
698, ML, 45, OFFSET, 4965
699, ML, 67, OFFSET, 4780
700, ML, 79, OFFSET, 4680
701, ML, 31, OFFSET, 5245
702, ML, 34, OFFSET, 4878
703, ML, 32, OFFSET, 5349
704, ML, 35, OFFSET, 6124
705, ML, 22, OFFSET, 5108
706, ML, 27, OFFSET, 4380
707, ML, 30, OFFSET, 4229
708, ML, 31, OFFSET, 4992
709, ML, 33, OFFSET, 4787
710, ML, 30, OFFSET, 4368
711, ML, 20, OFFSET, 4411
712, ML, 23, OFFSET, 4977
713, ML, 35, OFFSET, 4428
714, ML, 31, OFFSET, 4252
715, ML, 17, OFFSET, 4475
716, ML, 12, OFFSET, 5049
717, ML, 16, OFFSET, 4699
718, ML, 21, OFFSET, 4570
719, ML, 19, OFFSET, 4967
720, ML, 22, OFFSET, 5281
721, ML, 20, OFFSET, 4478
722, ML, 19, OFFSET, 4388
723, ML, 14, OFFSET, 4930
724, ML, 9, OFFSET, 4813
725, ML, 16, OFFSET, 4590
726, ML, 30, OFFSET, 4213
727, ML, 27, OFFSET, 5281
728, ML, 14, OFFSET, 4568
729, ML, 20, OFFSET, 4228
730, ML, 29, OFFSET, 4578
731, ML, 24, OFFSET, 5139
732, ML, 17, OFFSET, 4767
733, ML, 17, OFFSET, 4444
734, ML, 70, OFFSET, 4963
735, ML, 13, OFFSET, 4717
736, ML, 18, OFFSET, 4302
737, ML, 16, OFFSET, 4314
738, ML, 11, OFFSET, 4963
739, ML, 18, OFFSET, 4437
740, ML, 28, OFFSET, 4204
741, ML, 27, OFFSET, 4342
742, ML, 47, OFFSET, 4904
743, ML, 23, OFFSET, 4297
744, ML, 14, OFFSET, 4429
745, ML, 23, OFFSET, 4534
746, ML, 51, OFFSET, 4729
747, ML, 37, OFFSET, 4218
748, ML, 21, OFFSET, 4317
749, ML, 11, OFFSET, 4625
750, ML, 16, OFFSET, 4590
751, ML, 19, OFFSET, 4082
752, ML, 22, OFFSET, 4229
753, ML, 49, OFFSET, 4944
754, ML, 40, OFFSET, 4052
755, ML, 26, OFFSET, 4120
756, ML, 19, OFFSET, 4590
757, ML, 20, OFFSET, 4869
758, ML, 17, OFFSET, 4166
759, ML, 21, OFFSET, 4366
760, ML, 34, OFFSET, 4630
761, ML, 26, OFFSET, 4340
762, ML, 23, OFFSET, 4057
763, ML, 8, OFFSET, 4150
764, ML, 9, OFFSET, 4742
765, ML, 9, OFFSET, 4083
766, ML, 17, OFFSET, 4438
767, ML, 24, OFFSET, 4971
