0, ML, 0, OFFSET, 683498
301, ML, 24, OFFSET, 5198
302, ML, 34, OFFSET, 5143
303, ML, 38, OFFSET, 5516
304, ML, 65, OFFSET, 5337
305, ML, 24, OFFSET, 5239
306, ML, 26, OFFSET, 5120
307, ML, 63, OFFSET, 5105
308, ML, 64, OFFSET, 5243
309, ML, 54, OFFSET, 5240
310, ML, 37, OFFSET, 5072
311, ML, 32, OFFSET, 5092
312, ML, 31, OFFSET, 4956
313, ML, 9, OFFSET, 5149
314, ML, 22, OFFSET, 4892
315, ML, 21, OFFSET, 4913
316, ML, 21, OFFSET, 4815
317, ML, 25, OFFSET, 4904
318, ML, 32, OFFSET, 4896
319, ML, 37, OFFSET, 5275
320, ML, 24, OFFSET, 6144
321, ML, 19, OFFSET, 4769
322, ML, 19, OFFSET, 4759
323, ML, 31, OFFSET, 4778
324, ML, 27, OFFSET, 4653
325, ML, 38, OFFSET, 4686
326, ML, 24, OFFSET, 4924
327, ML, 22, OFFSET, 4862
328, ML, 23, OFFSET, 4724
329, ML, 47, OFFSET, 4806
330, ML, 61, OFFSET, 4649
331, ML, 23, OFFSET, 4707
332, ML, 18, OFFSET, 4681
333, ML, 19, OFFSET, 4836
334, ML, 17, OFFSET, 4837
335, ML, 14, OFFSET, 4285
336, ML, 43, OFFSET, 4611
337, ML, 19, OFFSET, 4433
338, ML, 35, OFFSET, 4341
339, ML, 23, OFFSET, 4466
340, ML, 50, OFFSET, 4334
341, ML, 84, OFFSET, 4575
342, ML, 31, OFFSET, 4211
343, ML, 21, OFFSET, 4233
344, ML, 21, OFFSET, 4299
345, ML, 27, OFFSET, 4503
346, ML, 21, OFFSET, 4199
347, ML, 21, OFFSET, 4398
348, ML, 64, OFFSET, 4270
349, ML, 31, OFFSET, 4307
350, ML, 111, OFFSET, 4172
351, ML, 39, OFFSET, 4226
352, ML, 79, OFFSET, 4288
353, ML, 37, OFFSET, 4145
354, ML, 15, OFFSET, 4091
355, ML, 42, OFFSET, 4319
356, ML, 23, OFFSET, 4321
357, ML, 17, OFFSET, 4226
358, ML, 248, OFFSET, 4162
359, ML, 222, OFFSET, 4108
360, ML, 473, OFFSET, 3991
361, ML, 160, OFFSET, 4110
362, ML, 117, OFFSET, 3885
363, ML, 60, OFFSET, 3952
364, ML, 35, OFFSET, 3992
365, ML, 48, OFFSET, 4108
366, ML, 115, OFFSET, 4012
367, ML, 58, OFFSET, 4020
368, ML, 72, OFFSET, 3999
369, ML, 36, OFFSET, 3856
370, ML, 31, OFFSET, 3980
371, ML, 34, OFFSET, 3945
372, ML, 35, OFFSET, 3845
373, ML, 56, OFFSET, 3650
374, ML, 80, OFFSET, 3885
375, ML, 90, OFFSET, 4044
376, ML, 46, OFFSET, 3777
377, ML, 112, OFFSET, 3933
378, ML, 49, OFFSET, 3704
379, ML, 37, OFFSET, 3769
380, ML, 48, OFFSET, 3617
381, ML, 45, OFFSET, 3627
382, ML, 23, OFFSET, 3741
383, ML, 35, OFFSET, 3878
384, ML, 37, OFFSET, 4608
385, ML, 20, OFFSET, 3604
386, ML, 32, OFFSET, 3623
387, ML, 26, OFFSET, 3689
388, ML, 35, OFFSET, 5291
389, ML, 26, OFFSET, 4942
390, ML, 34, OFFSET, 3753
391, ML, 29, OFFSET, 5071
392, ML, 31, OFFSET, 3585
393, ML, 35, OFFSET, 3546
394, ML, 44, OFFSET, 3695
395, ML, 33, OFFSET, 3621
396, ML, 69, OFFSET, 3539
397, ML, 46, OFFSET, 3589
398, ML, 38, OFFSET, 3596
399, ML, 21, OFFSET, 3308
400, ML, 24, OFFSET, 3409
401, ML, 36, OFFSET, 3668
402, ML, 26, OFFSET, 3376
403, ML, 11, OFFSET, 3498
404, ML, 9, OFFSET, 3437
405, ML, 38, OFFSET, 3585
406, ML, 37, OFFSET, 3520
407, ML, 20, OFFSET, 3338
408, ML, 24, OFFSET, 3426
409, ML, 55, OFFSET, 3342
410, ML, 52, OFFSET, 3353
411, ML, 83, OFFSET, 3387
412, ML, 28, OFFSET, 3413
413, ML, 31, OFFSET, 3413
414, ML, 29, OFFSET, 3308
415, ML, 8, OFFSET, 3292
416, ML, 28, OFFSET, 3436
417, ML, 39, OFFSET, 3218
418, ML, 67, OFFSET, 3176
419, ML, 28, OFFSET, 3266
420, ML, 91, OFFSET, 3216
421, ML, 22, OFFSET, 3282
422, ML, 23, OFFSET, 3416
423, ML, 19, OFFSET, 3323
424, ML, 48, OFFSET, 3568
425, ML, 19, OFFSET, 3200
426, ML, 8, OFFSET, 3301
427, ML, 13, OFFSET, 3005
428, ML, 6, OFFSET, 3554
429, ML, 11, OFFSET, 3318
430, ML, 9, OFFSET, 3294
431, ML, 12, OFFSET, 3015
432, ML, 26, OFFSET, 3096
433, ML, 12, OFFSET, 2955
434, ML, 9, OFFSET, 3179
435, ML, 13, OFFSET, 2871
436, ML, 14, OFFSET, 3036
437, ML, 16, OFFSET, 2908
438, ML, 36, OFFSET, 3020
439, ML, 55, OFFSET, 2882
440, ML, 30, OFFSET, 2921
441, ML, 23, OFFSET, 3068
442, ML, 5, OFFSET, 2982
443, ML, 8, OFFSET, 2952
444, ML, 15, OFFSET, 2989
445, ML, 15, OFFSET, 3026
446, ML, 20, OFFSET, 3158
447, ML, 18, OFFSET, 3239
448, ML, 20, OFFSET, 3756
449, ML, 22, OFFSET, 3028
450, ML, 9, OFFSET, 2839
451, ML, 10, OFFSET, 2803
452, ML, 26, OFFSET, 3080
453, ML, 9, OFFSET, 3067
454, ML, 21, OFFSET, 2752
455, ML, 11, OFFSET, 3011
456, ML, 18, OFFSET, 2761
457, ML, 14, OFFSET, 2851
458, ML, 11, OFFSET, 2871
459, ML, 11, OFFSET, 2817
460, ML, 12, OFFSET, 2974
461, ML, 26, OFFSET, 2727
462, ML, 32, OFFSET, 2948
463, ML, 20, OFFSET, 2651
464, ML, 15, OFFSET, 2879
465, ML, 18, OFFSET, 2506
466, ML, 11, OFFSET, 2711
467, ML, 5, OFFSET, 2886
468, ML, 10, OFFSET, 2787
469, ML, 12, OFFSET, 2884
470, ML, 16, OFFSET, 2611
471, ML, 10, OFFSET, 2760
472, ML, 11, OFFSET, 2584
473, ML, 8, OFFSET, 2658
474, ML, 11, OFFSET, 2822
475, ML, 10, OFFSET, 2620
476, ML, 19, OFFSET, 2737
477, ML, 16, OFFSET, 2780
478, ML, 35, OFFSET, 2752
479, ML, 13, OFFSET, 2639
480, ML, 31, OFFSET, 2652
481, ML, 43, OFFSET, 2619
482, ML, 12, OFFSET, 2513
483, ML, 33, OFFSET, 2543
484, ML, 28, OFFSET, 2529
485, ML, 16, OFFSET, 2556
486, ML, 10, OFFSET, 2624
487, ML, 13, OFFSET, 2714
488, ML, 27, OFFSET, 2431
489, ML, 22, OFFSET, 2647
490, ML, 66, OFFSET, 2660
491, ML, 8, OFFSET, 2513
492, ML, 20, OFFSET, 2483
493, ML, 7, OFFSET, 2539
494, ML, 29, OFFSET, 2439
495, ML, 14, OFFSET, 2543
496, ML, 22, OFFSET, 2429
497, ML, 12, OFFSET, 2485
498, ML, 17, OFFSET, 2446
499, ML, 11, OFFSET, 2466
500, ML, 19, OFFSET, 2488
501, ML, 8, OFFSET, 2415
502, ML, 12, OFFSET, 2405
503, ML, 3, OFFSET, 2537
504, ML, 7, OFFSET, 2391
505, ML, 24, OFFSET, 2439
506, ML, 27, OFFSET, 2382
507, ML, 20, OFFSET, 2440
508, ML, 10, OFFSET, 2470
509, ML, 7, OFFSET, 2599
510, ML, 12, OFFSET, 2365
511, ML, 5, OFFSET, 2409
512, ML, 14, OFFSET, 2933
513, ML, 12, OFFSET, 2361
514, ML, 14, OFFSET, 2274
515, ML, 9, OFFSET, 2508
516, ML, 9, OFFSET, 2368
517, ML, 16, OFFSET, 2357
518, ML, 11, OFFSET, 2352
519, ML, 10, OFFSET, 2212
520, ML, 5, OFFSET, 2378
521, ML, 6, OFFSET, 2431
522, ML, 15, OFFSET, 2418
523, ML, 5, OFFSET, 2198
524, ML, 5, OFFSET, 2267
525, ML, 6, OFFSET, 2312
526, ML, 4, OFFSET, 2271
527, ML, 31, OFFSET, 2290
528, ML, 21, OFFSET, 2102
529, ML, 10, OFFSET, 2179
530, ML, 4, OFFSET, 2290
531, ML, 6, OFFSET, 2114
532, ML, 9, OFFSET, 2160
533, ML, 8, OFFSET, 2096
534, ML, 13, OFFSET, 2118
535, ML, 10, OFFSET, 2088
536, ML, 5, OFFSET, 2152
537, ML, 6, OFFSET, 2091
538, ML, 6, OFFSET, 2029
539, ML, 6, OFFSET, 2228
540, ML, 7, OFFSET, 2100
541, ML, 8, OFFSET, 1988
542, ML, 4, OFFSET, 2040
543, ML, 11, OFFSET, 2070
544, ML, 15, OFFSET, 1979
545, ML, 7, OFFSET, 2054
546, ML, 8, OFFSET, 2025
547, ML, 3, OFFSET, 2010
548, ML, 11, OFFSET, 2083
549, ML, 12, OFFSET, 1998
550, ML, 22, OFFSET, 2099
551, ML, 39, OFFSET, 1985
552, ML, 7, OFFSET, 2002
553, ML, 17, OFFSET, 1903
554, ML, 11, OFFSET, 2034
555, ML, 6, OFFSET, 1936
556, ML, 7, OFFSET, 2177
557, ML, 5, OFFSET, 2021
558, ML, 14, OFFSET, 2044
559, ML, 9, OFFSET, 2085
560, ML, 43, OFFSET, 2193
561, ML, 6, OFFSET, 2097
562, ML, 17, OFFSET, 1877
563, ML, 10, OFFSET, 1845
564, ML, 14, OFFSET, 2015
565, ML, 8, OFFSET, 1923
566, ML, 4, OFFSET, 1801
567, ML, 3, OFFSET, 1893
568, ML, 9, OFFSET, 1832
569, ML, 2, OFFSET, 1773
570, ML, 14, OFFSET, 1757
571, ML, 13, OFFSET, 1772
572, ML, 9, OFFSET, 1796
573, ML, 4, OFFSET, 1828
574, ML, 5, OFFSET, 1878
575, ML, 6, OFFSET, 1882
576, ML, 7, OFFSET, 2175
577, ML, 2, OFFSET, 1767
578, ML, 9, OFFSET, 1683
579, ML, 5, OFFSET, 1800
580, ML, 3, OFFSET, 1779
581, ML, 0, OFFSET, 1903
582, ML, 7, OFFSET, 1786
583, ML, 16, OFFSET, 1834
584, ML, 11, OFFSET, 1737
585, ML, 6, OFFSET, 1842
586, ML, 5, OFFSET, 2105
587, ML, 10, OFFSET, 1808
588, ML, 8, OFFSET, 1689
589, ML, 6, OFFSET, 1953
590, ML, 3, OFFSET, 1744
591, ML, 4, OFFSET, 1643
592, ML, 9, OFFSET, 1727
593, ML, 6, OFFSET, 1623
594, ML, 15, OFFSET, 1716
595, ML, 12, OFFSET, 1963
596, ML, 6, OFFSET, 1751
597, ML, 2, OFFSET, 1691
598, ML, 6, OFFSET, 1617
599, ML, 2, OFFSET, 1623
600, ML, 4, OFFSET, 1665
601, ML, 3, OFFSET, 1637
602, ML, 7, OFFSET, 1832
603, ML, 11, OFFSET, 1650
604, ML, 4, OFFSET, 1847
605, ML, 6, OFFSET, 1602
606, ML, 12, OFFSET, 1638
607, ML, 5, OFFSET, 1687
608, ML, 12, OFFSET, 1654
609, ML, 5, OFFSET, 1662
610, ML, 5, OFFSET, 1542
611, ML, 3, OFFSET, 1544
612, ML, 4, OFFSET, 1611
613, ML, 2, OFFSET, 1602
614, ML, 4, OFFSET, 1689
615, ML, 4, OFFSET, 1513
616, ML, 8, OFFSET, 1549
617, ML, 12, OFFSET, 1582
618, ML, 14, OFFSET, 1534
619, ML, 9, OFFSET, 1442
620, ML, 26, OFFSET, 1571
621, ML, 25, OFFSET, 1605
622, ML, 10, OFFSET, 1532
623, ML, 6, OFFSET, 1548
624, ML, 5, OFFSET, 1421
625, ML, 3, OFFSET, 1573
626, ML, 8, OFFSET, 1776
627, ML, 9, OFFSET, 1530
628, ML, 20, OFFSET, 1575
629, ML, 10, OFFSET, 1456
630, ML, 30, OFFSET, 1510
631, ML, 15, OFFSET, 1379
632, ML, 16, OFFSET, 1459
633, ML, 10, OFFSET, 1459
634, ML, 11, OFFSET, 1397
635, ML, 2, OFFSET, 1494
636, ML, 10, OFFSET, 1480
637, ML, 7, OFFSET, 1479
638, ML, 6, OFFSET, 1430
639, ML, 4, OFFSET, 1404
640, ML, 9, OFFSET, 1588
641, ML, 1, OFFSET, 1426
642, ML, 0, OFFSET, 1410
643, ML, 5, OFFSET, 1359
644, ML, 4, OFFSET, 1372
645, ML, 6, OFFSET, 1427
646, ML, 9, OFFSET, 1305
647, ML, 6, OFFSET, 1436
648, ML, 12, OFFSET, 1455
649, ML, 5, OFFSET, 1532
650, ML, 0, OFFSET, 1322
651, ML, 7, OFFSET, 1352
652, ML, 2, OFFSET, 1515
653, ML, 5, OFFSET, 1387
654, ML, 9, OFFSET, 1396
655, ML, 11, OFFSET, 1419
656, ML, 5, OFFSET, 1383
657, ML, 4, OFFSET, 1343
658, ML, 9, OFFSET, 1259
659, ML, 9, OFFSET, 1304
660, ML, 6, OFFSET, 1266
661, ML, 10, OFFSET, 1277
662, ML, 5, OFFSET, 1370
663, ML, 5, OFFSET, 1245
664, ML, 5, OFFSET, 1288
665, ML, 2, OFFSET, 1234
666, ML, 3, OFFSET, 1323
667, ML, 5, OFFSET, 1271
668, ML, 7, OFFSET, 1336
669, ML, 2, OFFSET, 1276
670, ML, 12, OFFSET, 1344
671, ML, 9, OFFSET, 1235
672, ML, 25, OFFSET, 1216
673, ML, 16, OFFSET, 1175
674, ML, 3, OFFSET, 1307
675, ML, 9, OFFSET, 1167
676, ML, 10, OFFSET, 1290
677, ML, 3, OFFSET, 1348
678, ML, 6, OFFSET, 1299
679, ML, 5, OFFSET, 1138
680, ML, 7, OFFSET, 1277
681, ML, 4, OFFSET, 1259
682, ML, 8, OFFSET, 1226
683, ML, 8, OFFSET, 1212
684, ML, 3, OFFSET, 1293
685, ML, 4, OFFSET, 1231
686, ML, 8, OFFSET, 1228
687, ML, 2, OFFSET, 1181
688, ML, 7, OFFSET, 1236
689, ML, 8, OFFSET, 1111
690, ML, 11, OFFSET, 1306
691, ML, 12, OFFSET, 1124
692, ML, 4, OFFSET, 1225
693, ML, 4, OFFSET, 1085
694, ML, 2, OFFSET, 1122
695, ML, 2, OFFSET, 1235
696, ML, 8, OFFSET, 1230
697, ML, 10, OFFSET, 1146
698, ML, 13, OFFSET, 1200
699, ML, 13, OFFSET, 1203
700, ML, 24, OFFSET, 1225
701, ML, 14, OFFSET, 1139
702, ML, 14, OFFSET, 1184
703, ML, 15, OFFSET, 1120
704, ML, 14, OFFSET, 1319
705, ML, 10, OFFSET, 1118
706, ML, 8, OFFSET, 1143
707, ML, 10, OFFSET, 1014
708, ML, 14, OFFSET, 1117
709, ML, 10, OFFSET, 1114
710, ML, 16, OFFSET, 1034
711, ML, 4, OFFSET, 1013
712, ML, 9, OFFSET, 1076
713, ML, 4, OFFSET, 1125
714, ML, 13, OFFSET, 1094
715, ML, 6, OFFSET, 1020
716, ML, 7, OFFSET, 1071
717, ML, 7, OFFSET, 1172
718, ML, 19, OFFSET, 1086
719, ML, 2, OFFSET, 1237
720, ML, 10, OFFSET, 1149
721, ML, 7, OFFSET, 1050
722, ML, 5, OFFSET, 1066
723, ML, 7, OFFSET, 1065
724, ML, 2, OFFSET, 1143
725, ML, 4, OFFSET, 1076
726, ML, 9, OFFSET, 1049
727, ML, 8, OFFSET, 1062
728, ML, 6, OFFSET, 1141
729, ML, 4, OFFSET, 1041
730, ML, 10, OFFSET, 1084
731, ML, 5, OFFSET, 1042
732, ML, 7, OFFSET, 1045
733, ML, 4, OFFSET, 1112
734, ML, 29, OFFSET, 1067
735, ML, 6, OFFSET, 1065
736, ML, 7, OFFSET, 1045
737, ML, 3, OFFSET, 996
738, ML, 4, OFFSET, 1012
739, ML, 10, OFFSET, 1079
740, ML, 24, OFFSET, 1031
741, ML, 12, OFFSET, 991
742, ML, 11, OFFSET, 1031
743, ML, 8, OFFSET, 1010
744, ML, 7, OFFSET, 1024
745, ML, 7, OFFSET, 1040
746, ML, 8, OFFSET, 1020
747, ML, 8, OFFSET, 1031
748, ML, 6, OFFSET, 1030
749, ML, 5, OFFSET, 945
750, ML, 2, OFFSET, 1070
751, ML, 8, OFFSET, 1031
752, ML, 4, OFFSET, 1000
753, ML, 5, OFFSET, 942
754, ML, 2, OFFSET, 984
755, ML, 7, OFFSET, 940
756, ML, 8, OFFSET, 1053
757, ML, 7, OFFSET, 1031
758, ML, 8, OFFSET, 958
759, ML, 8, OFFSET, 930
760, ML, 10, OFFSET, 928
761, ML, 16, OFFSET, 999
762, ML, 7, OFFSET, 946
763, ML, 9, OFFSET, 960
764, ML, 2, OFFSET, 917
765, ML, 7, OFFSET, 939
766, ML, 7, OFFSET, 1040
767, ML, 7, OFFSET, 987
768, ML, 8, OFFSET, 1210
769, ML, 12, OFFSET, 999
770, ML, 35, OFFSET, 1079
771, ML, 5, OFFSET, 965
